,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
267,0,2,1,5,6,4,4,7505,0,42,0,0,1,234,40.0,,22,0,0,4,9,27105
268,0,2,1,5,5,0,6,4435,0,69,0,0,1,224,29.0,1999.0,23,0,3,3,13,27121
269,0,1,3,3,2,4,4,6478,1,64,0,0,0,98,15.0,,22,0,4,3,26,27109
270,0,2,1,5,4,4,4,5204,1,68,0,1,1,222,31.0,2008.0,24,1,1,4,15,32059
271,0,2,3,5,1,0,4,3856,1,61,0,0,0,78,29.0,,5,0,3,1,9,6151
272,0,1,3,3,2,0,2,4545,1,50,0,0,0,238,15.0,,13,0,3,4,26,16089
273,0,1,2,2,0,5,2,3982,0,33,0,0,1,217,30.0,,15,0,1,2,19,19079
274,0,0,1,5,6,4,2,7501,1,30,0,0,1,177,28.0,,4,0,4,3,4,6087
275,1,1,1,3,3,2,2,5449,0,54,0,0,1,90,29.0,,18,1,1,3,26,24097
276,0,1,3,3,6,0,3,4250,1,60,0,0,0,267,15.0,2016.0,11,1,2,3,11,15142
277,0,0,1,5,7,0,4,4947,0,69,0,0,0,70,24.0,2006.0,26,0,0,2,29,35118
278,0,1,2,2,7,0,2,3970,0,22,1,0,1,156,40.0,,7,1,2,3,27,8126
279,0,1,3,3,0,0,4,3900,0,31,0,0,1,127,33.0,,24,0,3,2,26,30073
280,1,2,2,5,4,0,2,4968,1,67,0,0,0,107,21.0,,5,1,1,4,2,7083
281,0,1,1,1,1,0,3,5308,0,56,1,0,1,99,46.0,,0,0,5,0,18,4144
282,0,0,3,5,2,1,2,5045,0,59,0,0,0,148,49.0,,15,0,2,5,23,18070
283,0,1,3,2,8,0,4,9581,0,23,0,0,1,218,28.0,,4,0,0,1,19,5059
284,0,1,3,3,1,0,4,3619,0,68,0,0,1,90,33.0,,14,0,3,4,11,16108
285,0,2,2,5,4,0,2,4435,0,24,0,0,0,61,,2010.0,18,0,2,4,9,23087
286,0,0,3,5,2,0,3,3829,1,57,0,0,0,95,19.0,,19,0,1,2,6,25078
287,0,2,1,5,8,0,4,4166,0,58,0,0,1,57,28.0,2011.0,24,1,4,3,9,34126
288,0,1,3,1,5,0,3,7355,0,47,0,0,1,60,28.0,2005.0,25,0,3,4,1,32123
289,1,1,1,1,3,0,2,4720,0,66,1,0,1,149,,2004.0,38,0,0,6,12,51140
290,0,1,1,3,2,0,4,4224,1,29,0,0,1,269,25.0,,25,0,3,6,26,30091
291,0,0,3,5,6,0,3,4690,1,63,0,0,1,106,29.0,2004.0,22,0,4,4,6,27108
292,0,1,1,3,8,3,2,3696,0,70,0,0,1,89,44.0,,19,0,2,6,26,22081
293,0,1,1,2,1,0,1,3545,0,17,0,0,1,223,28.0,,8,0,4,2,27,10083
294,0,1,3,2,0,0,4,4947,0,21,0,0,1,107,26.0,,19,0,1,3,27,23070
295,1,0,1,5,4,0,2,4042,1,51,0,0,0,193,18.0,1998.0,28,0,0,5,23,38114
296,0,2,3,5,5,0,10,5025,0,24,0,0,1,160,21.0,2006.0,38,0,2,5,9,47145
297,0,1,2,1,1,1,2,5527,1,36,0,0,1,248,29.0,,18,0,3,5,32,22118
298,0,1,1,1,0,0,2,4208,0,44,0,0,1,94,49.0,,7,0,2,1,1,8128
299,0,1,2,3,5,0,2,4119,0,43,0,0,1,254,45.0,2017.0,6,0,3,2,26,7095
300,0,0,2,5,4,1,2,4707,0,33,0,0,1,138,27.0,1999.0,25,0,0,3,29,32059
301,0,1,1,3,4,0,4,8304,0,17,0,0,0,103,28.0,2020.0,8,1,3,1,26,10134
302,0,0,3,5,5,1,4,5788,0,24,0,0,1,147,46.0,,13,0,3,2,23,15104
303,0,0,1,5,3,0,4,4418,1,18,0,0,0,195,19.0,,23,1,4,2,6,30135
304,0,2,1,0,4,0,4,4523,1,25,0,0,0,156,20.0,2010.0,21,1,4,3,31,28086
305,0,1,2,3,4,0,2,4062,0,42,0,0,1,148,32.0,2018.0,5,1,0,2,20,7138
306,0,2,1,5,5,3,4,4107,1,17,0,0,1,253,27.0,,17,1,4,4,13,22087
307,0,2,1,0,3,0,2,5451,0,70,0,0,0,97,25.0,2007.0,23,0,4,5,31,30120
308,0,1,1,1,3,0,2,4502,1,54,0,0,0,236,30.0,2020.0,5,1,4,2,1,7067
309,1,0,1,4,1,0,3,4744,1,20,0,0,1,115,39.0,,16,0,4,6,17,21131
310,0,1,1,3,7,0,2,4622,1,55,0,0,0,241,24.0,2010.0,15,1,3,4,26,19066
311,0,1,2,3,4,0,2,4344,0,28,1,1,1,94,28.0,2011.0,19,1,1,2,26,27091
312,0,1,3,3,8,5,4,4853,0,30,0,0,0,235,34.0,,16,0,0,2,26,20123
313,0,1,0,2,0,0,4,5299,0,17,0,0,1,270,27.0,,8,0,3,3,27,9131
314,0,1,1,3,1,5,4,5086,0,35,0,0,1,126,22.0,,6,0,0,3,26,7132
315,0,0,1,5,7,0,2,5396,0,46,0,0,0,118,32.0,2003.0,27,0,0,3,28,34120
316,0,1,1,2,7,0,3,5072,0,46,0,0,1,222,35.0,2014.0,16,1,1,2,27,23095
317,0,0,1,5,0,0,2,5265,1,43,0,0,0,205,34.0,,20,0,0,2,28,26065
318,0,1,1,2,0,0,5,4619,1,64,1,1,1,271,,,19,0,3,1,27,22124
319,0,2,3,5,2,2,3,5399,0,62,0,0,1,164,44.0,,23,1,1,6,15,30102
320,0,0,3,5,7,2,2,4773,0,44,0,0,1,230,43.0,,16,1,3,2,6,19061
321,0,2,2,0,7,1,2,5529,1,70,0,0,0,164,21.0,,13,0,2,3,21,15108
322,0,2,3,0,2,2,3,4618,0,29,0,0,1,60,29.0,,4,0,3,1,21,5086
323,0,0,1,5,0,0,2,4977,1,57,0,0,1,66,38.0,,18,0,1,2,23,22110
324,1,0,1,5,8,2,2,6038,1,56,0,0,0,143,23.0,,14,0,4,5,23,18083
325,0,0,1,4,4,3,2,5198,1,40,0,0,0,264,26.0,2000.0,25,0,2,4,24,29057
326,0,1,3,1,4,1,3,4380,1,67,0,0,1,255,25.0,2020.0,7,1,4,2,12,10135
327,0,2,1,5,4,4,4,7054,0,57,0,0,1,77,40.0,,7,0,2,2,9,9103
328,0,1,2,3,7,2,4,4734,1,61,0,0,0,222,27.0,,10,0,4,6,11,13091
329,0,1,3,3,8,0,4,5537,1,52,0,0,1,177,27.0,2019.0,4,0,3,3,11,4090
330,0,0,1,5,6,2,2,5014,0,59,1,1,1,65,46.0,2002.0,23,0,4,4,23,31134
331,0,0,1,4,6,2,4,4309,0,17,1,0,1,80,32.0,2003.0,25,1,1,3,17,33137
332,0,2,1,0,8,1,4,5397,0,16,0,0,1,248,36.0,2015.0,8,0,3,1,30,9125
333,0,0,2,4,2,3,2,6899,1,33,0,0,0,154,18.0,,13,0,3,2,14,15130
334,0,1,2,1,5,1,2,6167,0,50,0,0,1,247,25.0,,4,0,4,2,32,5095
335,0,2,1,0,4,4,3,5497,1,29,0,0,1,180,23.0,2006.0,22,0,3,4,21,26140
336,0,1,1,2,4,0,2,5184,0,68,0,0,1,211,20.0,2005.0,33,1,0,4,19,43087
337,0,1,3,3,0,5,3,4774,0,67,0,0,0,197,21.0,,5,0,0,3,11,7104
338,0,1,2,1,3,0,3,4874,1,41,0,0,1,154,27.0,2018.0,10,0,4,1,32,13057
339,0,2,3,0,5,2,4,6118,0,58,0,0,0,151,23.0,,6,1,4,3,31,9117
340,0,0,3,5,6,0,3,4874,0,18,0,0,1,159,35.0,2013.0,20,1,4,5,23,28115
341,0,1,2,2,8,0,3,6460,1,56,0,0,0,251,29.0,2018.0,6,0,3,1,27,7059
342,0,1,2,2,5,0,4,3783,1,64,0,0,0,179,28.0,2015.0,10,1,2,1,19,11080
343,0,1,2,1,3,0,2,4038,0,30,0,0,1,189,24.0,2016.0,5,0,3,3,32,5062
344,0,2,2,5,4,0,4,4918,1,64,0,0,1,106,23.0,1997.0,25,1,0,2,2,32133
345,0,1,3,3,0,3,2,5763,1,56,0,0,1,108,29.0,,10,0,2,4,26,12068
346,0,1,1,2,7,0,1,4786,1,43,0,0,1,162,26.0,2007.0,22,0,4,3,27,29131
347,0,2,1,0,0,3,5,4359,1,47,0,0,0,127,30.0,,12,0,2,2,21,13129
348,0,1,1,2,3,0,3,5618,1,61,0,0,0,174,28.0,2013.0,15,1,1,3,19,21081
349,0,1,3,3,0,0,5,4040,0,55,1,0,1,133,33.0,,17,0,3,3,26,21060
350,0,1,1,2,5,0,4,4854,0,65,0,0,1,115,21.0,2023.0,0,0,5,0,19,6146
351,0,2,1,0,4,2,3,5407,0,55,0,0,1,81,30.0,,6,0,3,3,3,7099
352,1,1,3,1,3,0,8,4727,1,19,0,0,1,73,30.0,1998.0,25,0,4,4,12,32137
353,0,2,2,5,7,0,2,3839,1,32,0,0,0,156,44.0,,4,0,3,6,2,5140
354,0,2,2,0,8,3,2,3850,0,33,0,0,1,191,28.0,2019.0,4,1,4,1,21,5070
355,0,0,1,5,5,0,3,5013,0,17,0,0,1,112,30.0,1999.0,30,1,3,3,28,39079
356,0,1,2,1,2,0,2,4949,0,46,0,0,1,175,28.0,,8,0,3,5,32,10103
357,0,1,2,2,6,4,2,4080,1,46,0,1,1,158,29.0,2005.0,24,1,1,6,19,31074
358,0,2,1,0,4,3,2,5208,1,67,0,0,0,79,16.0,,9,0,0,3,31,11102
359,0,0,1,5,8,5,3,3890,0,48,0,0,1,172,37.0,,7,1,1,2,28,10139
360,0,0,1,4,5,4,2,5599,0,65,0,0,1,220,22.0,,17,1,1,6,17,22072
361,0,1,3,2,2,1,3,4534,1,40,0,0,0,117,19.0,,19,1,2,2,19,23134
362,0,0,1,5,0,0,4,4438,0,29,0,0,0,97,34.0,,12,0,0,2,28,15125
363,0,0,2,4,7,1,3,4570,0,45,1,1,0,175,30.0,,18,1,1,5,25,24151
364,0,0,3,4,1,0,2,5275,1,48,0,0,0,124,31.0,,36,0,2,3,25,44059
365,0,0,1,4,3,2,3,5403,0,20,0,0,1,163,29.0,,4,1,1,4,17,5102
366,0,1,2,1,4,2,2,5852,0,47,0,0,1,97,25.0,2003.0,25,1,1,2,32,33095
367,0,1,0,3,8,0,6,3614,1,18,0,0,0,265,24.0,2006.0,34,1,4,3,26,45068
368,1,1,2,1,3,0,2,4798,0,41,0,0,0,63,22.0,1997.0,32,1,1,5,1,42138
369,0,0,2,4,5,0,2,4184,0,15,0,0,1,245,25.0,2005.0,35,0,3,6,25,43120
370,0,1,1,1,8,0,2,4282,0,51,0,0,0,94,38.0,2014.0,21,0,0,1,18,30065
371,0,1,1,1,2,1,4,5402,0,35,0,0,1,269,20.0,,4,0,4,2,12,5093
372,0,2,3,0,4,0,4,6601,1,69,0,0,0,195,32.0,2020.0,5,1,4,1,30,7109
373,0,1,1,3,4,0,4,6582,1,51,0,0,0,271,24.0,,24,1,1,5,26,31083
374,0,0,1,5,7,0,4,5049,1,45,0,0,0,206,18.0,2011.0,19,0,0,2,6,24085
375,0,0,1,4,3,4,2,5138,1,28,0,0,1,92,30.0,2006.0,23,0,4,6,17,29116
376,0,0,1,5,0,2,3,3721,1,19,0,0,1,115,25.0,,14,0,1,6,28,17136
377,1,0,1,4,3,0,3,3485,1,70,0,0,0,119,23.0,,12,0,0,5,24,15107
378,0,0,1,4,7,0,5,4787,0,69,0,0,1,243,34.0,,13,0,0,2,24,16080
379,0,0,3,5,1,0,2,3446,0,40,0,0,0,154,24.0,,12,0,4,2,6,16061
380,0,1,3,3,1,0,2,4361,1,43,0,0,1,143,24.0,,22,0,4,6,26,28082
381,0,2,1,5,8,0,3,5639,1,52,1,0,1,221,32.0,2010.0,20,0,3,3,13,23102
382,0,0,3,5,6,0,5,8332,0,33,0,0,1,214,27.0,2002.0,24,0,4,3,6,30149
383,0,2,3,5,8,1,5,3557,0,46,0,0,0,61,28.0,2008.0,18,0,0,2,9,23144
384,0,0,3,5,8,0,3,4412,0,39,0,0,0,77,32.0,2001.0,26,0,4,4,23,32067
385,0,1,3,3,1,0,4,5690,1,18,0,0,1,214,28.0,,20,0,3,2,11,23073
386,0,0,1,5,8,3,2,4415,0,44,0,0,1,155,33.0,2008.0,18,1,1,3,23,23151
387,0,0,2,4,6,2,3,4742,1,30,0,0,1,247,32.0,,11,1,1,5,25,15102
388,0,1,1,3,6,1,3,5717,1,30,1,0,1,202,36.0,2006.0,17,0,2,5,26,21118
389,0,0,3,5,6,0,7,3709,1,58,0,0,1,124,40.0,2014.0,12,0,0,1,6,17093
390,0,0,1,5,3,1,3,4498,0,66,0,0,1,165,32.0,2022.0,0,0,5,0,28,3102
391,0,0,1,4,0,0,3,5188,1,64,0,0,0,204,22.0,,21,0,2,2,17,24082
392,0,2,1,5,5,0,2,5313,0,52,0,0,1,193,28.0,2022.0,0,0,5,0,13,5124
393,0,1,1,3,8,3,3,6237,1,66,0,0,0,134,20.0,,4,1,3,6,26,4055
394,0,0,1,4,1,3,4,4250,0,45,0,1,1,150,31.0,,17,0,2,6,17,19085
395,0,1,1,1,6,0,3,4959,0,62,0,0,0,152,33.0,2019.0,8,0,4,3,22,11118
396,0,1,2,1,8,0,3,4810,1,61,0,0,0,129,20.0,2012.0,9,1,1,5,32,12133
397,0,1,3,2,4,0,4,4907,1,20,0,0,0,85,23.0,2001.0,30,0,2,4,19,38059
398,0,1,3,1,1,1,3,4646,0,20,0,0,1,256,32.0,,19,0,3,6,1,22141
399,0,1,3,1,0,0,3,4138,0,54,0,0,1,263,36.0,,25,0,0,4,18,32118
400,0,0,3,5,4,0,2,4771,1,50,0,0,0,210,19.0,2021.0,5,0,3,1,23,6121
401,0,0,3,5,7,0,6,3974,0,50,0,0,0,203,28.0,2000.0,29,0,2,3,6,35074
402,0,2,2,0,6,0,4,3840,1,41,0,0,0,90,32.0,1999.0,24,0,0,4,16,31068
403,0,0,1,5,1,0,2,5319,1,17,0,0,1,77,56.0,,21,0,1,4,28,30099
404,1,0,3,4,5,0,5,4427,0,35,0,0,0,60,20.0,2016.0,21,1,1,4,24,31086
405,0,1,3,2,1,3,4,4822,1,28,0,0,0,237,32.0,,10,1,3,6,19,12105
406,0,1,0,3,7,0,6,5711,0,54,1,0,1,246,31.0,2014.0,9,0,2,5,26,11130
407,0,2,1,5,6,0,2,4809,1,42,0,0,1,269,25.0,2006.0,38,0,2,3,13,47115
408,0,0,1,5,6,2,3,4163,1,32,0,0,0,87,22.0,,15,0,4,4,6,18108
409,0,0,1,4,5,3,3,4842,0,19,0,0,1,74,28.0,,6,0,3,4,25,7133
410,1,0,1,5,8,0,3,5438,1,45,0,0,0,92,23.0,2008.0,17,0,0,4,23,23070
411,1,0,2,4,7,0,3,5343,0,32,0,0,1,110,45.0,2013.0,16,0,0,2,10,23095
412,0,0,1,4,7,0,3,6639,1,35,1,0,1,74,28.0,2009.0,20,1,4,5,10,26139
413,1,1,3,1,8,3,2,4508,0,48,0,0,1,123,29.0,,5,0,4,5,12,7074
414,0,2,1,5,2,3,3,4914,1,41,0,0,0,174,25.0,,4,0,4,1,9,5105
415,0,1,1,2,8,2,3,4315,0,61,0,0,1,214,23.0,1996.0,26,0,2,5,27,30131
416,0,1,1,2,2,3,3,5114,1,63,0,0,1,239,25.0,,9,1,0,3,27,12109
417,1,1,1,1,3,4,2,5023,1,53,0,0,1,79,30.0,2001.0,27,1,4,6,1,35135
418,0,0,1,4,0,0,4,3390,1,25,0,0,0,226,15.0,,34,0,0,4,24,45145
419,0,1,2,1,5,0,4,3904,1,32,0,0,0,134,23.0,2018.0,6,0,4,3,32,8073
420,0,1,3,3,1,0,6,4169,1,64,0,0,0,206,15.0,,26,0,4,3,11,36130
421,0,1,2,3,0,0,2,4548,0,45,1,0,1,255,30.0,,0,0,5,0,26,3112
422,0,1,1,2,1,0,2,5305,1,47,0,0,1,89,28.0,,26,0,0,6,19,34121
423,1,0,3,5,4,0,2,6721,0,44,0,0,1,246,33.0,2012.0,17,0,4,3,23,22087
424,0,1,1,2,0,0,2,3081,1,56,0,0,1,224,53.0,,28,0,0,2,27,38147
425,0,0,1,5,0,0,3,4698,0,36,0,0,0,58,28.0,,20,0,4,3,28,25099
426,0,1,2,1,8,0,2,5324,0,64,0,0,1,269,30.0,,4,1,4,1,1,5099
427,1,1,3,3,5,0,5,4690,1,29,0,0,0,248,20.0,2017.0,12,0,0,3,11,16067
428,0,0,1,5,0,0,4,3866,0,69,1,0,1,103,33.0,,25,0,2,2,28,28086
429,0,1,2,3,6,0,3,6159,1,47,1,0,1,101,22.0,2010.0,18,0,2,5,20,20127
430,0,0,3,4,3,0,4,3896,1,17,1,0,0,251,98.0,2009.0,16,1,3,4,14,21144
431,0,1,1,3,2,5,4,4633,1,31,0,0,1,189,24.0,,9,0,4,1,26,11074
432,0,0,1,5,5,0,2,5076,1,31,0,0,1,181,20.0,2003.0,32,0,3,3,23,40123
433,0,2,3,5,5,1,4,4987,1,58,0,0,1,229,26.0,,13,0,3,6,9,15126
434,0,1,1,1,5,0,4,4557,0,33,0,0,1,168,34.0,2018.0,12,1,1,3,12,18099
435,0,0,1,4,1,3,4,5083,0,37,0,0,1,63,35.0,,18,0,4,3,5,22144
436,0,0,1,5,3,0,4,5858,1,45,0,0,1,254,48.0,2008.0,17,1,1,2,23,24072
437,0,2,2,5,5,1,2,5169,0,21,1,0,1,154,26.0,,11,1,4,2,2,15072
438,0,2,3,0,6,0,4,4892,0,57,0,0,1,200,47.0,2000.0,27,1,0,5,3,38134
439,0,0,3,5,5,4,2,7133,0,61,0,0,1,103,25.0,,19,1,1,4,23,25075
440,0,0,0,4,6,1,6,3863,0,35,0,0,1,171,34.0,,11,0,2,3,14,12078
441,0,1,2,1,5,0,2,4726,0,54,1,0,0,214,,2022.0,4,1,4,3,1,5057
442,0,0,2,4,4,0,2,5640,0,49,0,0,1,230,23.0,2007.0,22,0,4,4,14,30097
443,0,1,1,2,4,0,3,3347,0,35,0,0,1,207,31.0,2004.0,17,0,2,6,19,20057
444,0,0,3,4,6,3,2,5687,0,55,0,0,0,132,18.0,,13,0,0,3,14,16084
445,0,1,3,2,0,0,4,4237,0,57,0,0,1,253,30.0,,32,0,0,3,19,43121
446,0,0,3,4,1,2,4,4147,1,36,0,0,0,199,34.0,,5,0,2,3,5,6139
447,0,1,2,2,5,0,2,5157,1,54,0,0,1,238,31.0,2000.0,36,1,1,4,27,48133
448,0,0,1,5,8,2,3,5291,0,65,0,0,1,239,29.0,,4,0,3,3,7,5145
449,0,1,1,2,3,0,4,5402,0,55,0,0,1,220,27.0,2014.0,17,0,0,1,27,24057
450,0,2,1,0,8,2,3,5301,0,25,0,0,1,190,33.0,,26,0,4,3,31,32063
451,0,1,3,3,6,0,2,5156,0,57,0,0,1,225,25.0,2017.0,17,0,0,1,11,24102
452,0,0,1,5,7,1,2,5029,1,47,0,0,1,192,40.0,2022.0,4,1,4,3,28,6084
453,0,0,1,4,2,0,2,5637,1,62,0,0,1,136,,,0,0,5,0,17,3112
454,0,0,3,5,3,2,2,4047,1,36,0,0,0,160,19.0,2010.0,18,0,2,2,23,20090
455,0,0,1,5,4,0,5,3404,1,49,0,0,0,223,20.0,,7,0,4,3,28,9097
456,0,0,1,5,6,1,4,3692,0,47,0,0,1,212,27.0,2011.0,20,0,4,2,23,25109
457,0,0,1,5,4,0,3,4403,0,38,0,0,0,250,22.0,2016.0,10,1,1,4,28,13137
458,0,0,2,4,3,2,3,4207,1,46,0,0,0,262,,,4,1,4,3,10,6148
459,0,0,1,5,4,0,4,4101,1,48,0,0,1,176,25.0,2016.0,20,1,2,1,29,26062
460,0,2,1,0,5,1,5,4187,0,35,0,0,0,134,19.0,2010.0,19,0,2,3,31,22078
461,0,0,2,5,6,0,4,5167,1,37,1,0,1,72,,2020.0,6,0,0,2,29,7104
462,0,0,2,4,4,0,3,5520,0,66,0,0,1,174,25.0,2000.0,25,0,0,6,14,31070
463,0,1,3,3,0,0,3,5947,1,63,0,0,0,56,34.0,,30,0,0,2,11,41083
464,0,1,1,3,0,0,3,4421,1,39,0,0,1,183,39.0,,19,0,1,6,26,23065
465,0,1,3,2,0,0,5,4411,1,16,0,0,1,81,32.0,,19,0,3,3,19,24098
466,0,1,1,2,2,2,4,4009,0,24,0,0,1,57,27.0,,27,0,1,6,27,33110
467,0,1,3,3,3,0,3,4351,0,48,0,0,1,243,19.0,1996.0,29,0,0,5,11,38064
468,0,1,2,2,8,0,2,6159,1,42,0,0,0,126,20.0,2001.0,31,0,3,4,27,38056
469,0,2,1,5,2,0,3,4253,1,47,0,0,1,207,32.0,,20,1,2,5,13,24108
470,0,1,3,3,5,0,1,3907,1,41,0,0,1,238,23.0,2021.0,4,1,4,3,26,5079
471,0,2,1,0,5,1,3,5426,1,67,1,1,1,199,21.0,2000.0,19,0,2,3,31,22108
472,0,1,0,3,2,0,7,4201,0,22,0,1,1,94,42.0,,25,0,3,5,26,29105
473,0,0,3,4,6,0,3,3664,0,37,0,0,0,247,50.0,2020.0,6,1,4,1,10,8060
474,0,2,1,5,2,0,2,4492,0,28,0,0,1,201,30.0,,28,1,4,5,13,40121
475,0,0,2,5,6,0,2,5747,0,59,0,0,1,235,22.0,2022.0,0,0,5,0,29,5080
476,0,0,1,5,0,0,4,4564,0,70,0,0,1,257,33.0,,28,0,0,2,29,37145
477,0,0,1,5,3,0,2,3891,0,49,1,0,1,102,28.0,2021.0,5,0,4,3,28,6124
478,0,0,1,4,1,0,2,5478,1,70,0,0,1,86,26.0,,22,0,2,5,25,25065
479,0,0,1,5,4,0,3,6066,0,67,0,0,1,167,31.0,2012.0,17,1,1,3,6,24099
480,0,0,2,4,5,1,2,5838,0,25,0,0,1,200,26.0,,4,0,0,3,10,5089
481,0,0,2,4,0,2,3,4648,0,21,0,0,1,269,42.0,,21,0,1,5,14,26122
482,0,0,3,4,3,0,3,5728,0,66,0,0,0,158,33.0,2012.0,18,1,1,2,14,25108
483,1,1,2,3,1,2,2,7579,1,26,0,0,0,245,21.0,,33,0,1,3,26,43143
484,0,1,3,1,1,1,6,4286,0,62,0,0,1,205,25.0,,18,0,2,6,1,21096
485,0,0,1,5,0,0,2,4090,1,39,0,0,0,78,38.0,,17,0,1,3,6,22144
486,0,1,0,3,1,3,8,4212,1,19,0,0,0,79,16.0,,27,0,4,2,26,33125
487,0,2,3,0,4,0,4,5079,1,68,0,0,1,162,,2016.0,9,0,4,3,30,12107
488,0,1,2,1,2,0,2,5808,0,41,0,0,0,128,25.0,,19,0,4,2,32,26084
489,0,1,3,3,7,0,3,6007,1,42,0,0,1,79,27.0,2004.0,31,0,0,3,11,42093
490,0,1,2,2,6,3,2,4448,1,68,0,0,0,114,20.0,,15,0,0,5,19,19087
491,0,1,2,3,5,0,5,3006,0,65,0,0,0,74,24.0,2003.0,24,1,1,5,11,31086
492,0,1,1,1,3,1,2,4900,0,43,0,1,1,86,33.0,2004.0,29,0,0,5,18,38142
493,0,2,2,0,5,0,2,4930,1,19,0,1,1,169,22.0,2014.0,11,1,4,3,21,14111
494,1,0,1,5,1,0,2,5747,0,27,0,0,1,135,39.0,,37,0,3,4,6,46070
495,0,2,2,0,6,2,2,4906,0,52,0,0,1,184,29.0,,10,1,1,3,21,14134
496,0,0,3,4,4,0,5,4550,0,40,0,0,1,219,29.0,2019.0,5,0,3,1,14,6098
497,0,0,3,5,1,2,4,8335,0,17,0,0,1,115,27.0,,4,0,2,2,6,5110
498,0,0,3,4,1,0,3,4645,0,50,0,0,0,107,31.0,,24,0,1,5,10,30107
499,1,0,1,5,2,3,3,3742,1,25,0,0,0,243,18.0,,20,0,4,4,28,25085
500,0,1,2,1,4,0,2,3708,0,32,1,0,1,92,24.0,2022.0,4,1,4,1,32,6093
501,0,1,3,3,5,1,5,4076,0,50,0,0,0,60,23.0,2018.0,9,0,3,5,11,11109
502,0,2,1,5,5,0,3,4034,1,69,0,0,1,159,29.0,2013.0,15,1,3,3,13,18112
503,0,0,3,4,4,1,2,5938,0,23,1,0,1,101,34.0,2000.0,32,0,3,2,10,38083
504,0,2,1,5,4,0,3,6294,1,54,1,1,1,140,,,20,1,1,2,8,26107
505,0,0,3,5,5,0,4,4401,1,32,0,0,1,147,30.0,2021.0,8,1,4,1,6,10112
506,0,0,3,5,8,0,4,3709,0,43,1,0,1,267,29.0,2019.0,5,0,4,3,23,6147
507,0,0,1,5,7,3,2,5164,1,32,0,0,0,87,18.0,,20,1,0,5,23,27095
508,0,0,1,4,3,0,3,5599,1,52,0,0,0,217,,2014.0,14,0,3,2,24,18108
509,0,0,1,4,0,0,5,4648,1,50,0,0,0,238,21.0,,22,0,4,4,14,29108
510,0,0,1,5,1,0,3,5026,1,18,0,0,0,170,17.0,,5,0,3,1,23,5099
511,0,0,3,4,7,0,7,3889,0,27,0,0,0,163,37.0,2021.0,0,1,5,0,14,13096
512,0,1,1,2,7,1,4,4892,0,57,1,0,1,197,31.0,2018.0,12,1,1,2,19,17142
513,0,2,1,5,0,1,2,3480,1,62,0,0,0,261,22.0,,27,0,4,4,9,34108
514,0,1,1,2,7,0,5,4064,0,58,0,0,1,72,25.0,2008.0,22,1,1,5,27,31060
515,0,2,1,5,6,1,2,6619,1,47,0,0,0,195,19.0,,6,1,3,4,13,7129
516,0,0,3,4,4,0,2,6364,0,33,0,0,1,114,44.0,2001.0,17,1,0,3,14,23083
517,0,0,2,5,1,2,3,5098,1,48,0,0,0,124,19.0,,21,0,0,4,29,28065
518,0,2,1,5,5,1,3,5005,0,36,0,0,0,227,40.0,2007.0,30,1,1,5,8,40109
519,0,1,3,1,3,0,3,4834,1,25,0,0,1,233,27.0,2000.0,24,1,0,4,18,34149
520,0,0,1,4,3,0,3,5399,1,20,0,0,0,77,21.0,1998.0,15,1,1,5,25,19099
521,0,2,2,0,6,1,2,6328,0,62,0,0,1,155,24.0,2009.0,21,0,0,4,21,27113
522,0,0,1,5,5,0,2,4876,1,54,0,0,1,132,36.0,2005.0,24,0,2,5,6,27092
523,0,0,1,5,3,0,3,6546,1,25,0,0,1,207,40.0,2001.0,25,1,1,5,6,32116
524,0,0,1,5,3,2,2,4907,0,52,0,1,1,113,31.0,2014.0,12,0,4,2,6,16078
525,1,1,3,3,8,0,6,4495,0,59,1,0,1,233,41.0,2006.0,19,0,2,5,11,24100
526,0,1,1,3,6,0,2,4835,1,58,0,0,0,243,24.0,2016.0,11,0,2,5,26,13140
527,0,0,1,5,5,0,2,7024,0,65,0,0,1,197,45.0,2015.0,7,1,3,3,23,9150
528,0,0,2,4,0,1,2,3682,0,51,0,0,0,97,50.0,,24,0,2,5,14,27146
529,0,1,1,1,8,5,3,4785,1,42,0,0,1,216,27.0,,17,0,4,4,12,22131
530,0,1,2,1,6,2,2,6758,1,42,0,0,0,174,,,9,0,4,4,32,12074
531,0,0,1,5,0,3,2,5082,0,29,0,0,1,260,25.0,,4,0,0,6,28,5120
532,0,0,3,5,3,3,4,4439,0,50,0,0,1,123,26.0,,11,1,3,5,23,13105
533,0,1,2,3,8,3,2,5151,0,55,1,0,1,143,41.0,,4,1,4,2,11,5107
534,0,1,2,3,2,2,2,4829,0,19,0,0,1,246,27.0,,6,0,3,2,11,7089
535,0,1,2,2,1,1,3,4749,1,50,0,0,0,123,17.0,,11,0,1,3,27,15108
536,0,0,3,4,8,0,4,5487,0,56,0,0,1,186,47.0,1999.0,15,1,4,3,25,20081
537,0,0,0,4,7,0,6,3262,1,40,0,0,0,264,16.0,2004.0,23,0,3,4,14,29085
